# DataPlane.org - for operators, by operators
# sipinvitation
# 2021-03-14 06:00 - 2021-03-21 06:00
#
# The sipinvitation report is free for non-commercial use ONLY.  If you wish
# to discuss commercial use of this service, please contact us at
# info@dataplane.org.  Redistribution of the sipinvitation report in whole or
# in part without the express permission of DataPlane is expressly
# prohibited.
#
# This report is made possible through the generous support of people
# like you.  Sensor, processing, and distribution systems require
# non-free resources to setup and maintain.  We are always looking for
# financial contributions to help pay the bills and hosting to increase
# visibility.  If you find what we do useful, please consider supporting
# us.
#
# This report is informational.  It is not a block list, but some may
# choose to use it to actively protect their networks and systems.  The
# report is provided on an as-is basis with no expressed warranty or
# guarantee of accuracy.  Use of this data is at your own risk.  If you
# have questions about this report do not hesitate to contact us.
#
# Entries below are records of source IP addresses that have been
# identified as sending SIP INVITE operations.
# Each entry is sorted according to a route originating ASN.  An entry
# for the IP address is listed only once even if there are multiple
# origin AS (MOAS) announcements for the covering prefix.  We use the
# PyASN IP address to ASN mapping service to construct an origin AS
# number and name.  For details about PyASN, see:
#
#   <https://pypi.org/project/pyasn/>.
#
# The report format is as follows:
#
# ASN  |  ASname  |  ipaddr  |  lastseen  |  category
#
# Each field is described below.  Please note any special formatting
# rules to aid in processing this file with automated tools and scripts.
# Blank lines may be present to improve the visual display of this file.
# Lines beginning with a hash ('#') character are comment lines.  All
# other lines are report entries.  Each field is separated by a pipe
# symbol ('|') and at least two whitespace characters on either side.
#
#   ASN        Autonomous system number originating a route for the
#              entry IP address. Note, 4-byte ASNs are supported and
#              will be displayed as a 32-bit integer.  NA is shown if
#              an origin ASN cannot be found.
#
#   ASname     A descriptive network name for the associated ASN.  The
#              name is truncated to 30 characters.  NA is shown if an
#              AS name cannot be found.
#
#   ipaddr     The IPv4 address that is being reported.
#
#   lastseen   A last seen timestamp formatted as YYYY-mm-dd HH:MM:SS
#              in UTC time.
#
#   category   Descriptive tag name for this entry.  For this report,
#              the text sipinvitation will appear.
#
# A commented footer section shows an aggregate count of ASNs and
# addresses seen in the current report.
#
7922         |  COMCAST-7922                    |  50.201.227.150   |  2021-03-20 15:22:19  |  sipinvitation
12975        |  PALTEL-AS Palestine Telecommun  |  188.161.206.186  |  2021-03-15 17:21:23  |  sipinvitation
12975        |  PALTEL-AS Palestine Telecommun  |  188.161.28.117   |  2021-03-15 15:21:09  |  sipinvitation
12975        |  PALTEL-AS Palestine Telecommun  |  188.161.30.255   |  2021-03-15 13:53:16  |  sipinvitation
12975        |  PALTEL-AS Palestine Telecommun  |  188.161.69.207   |  2021-03-15 16:10:16  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  104.236.16.173   |  2021-03-15 03:44:38  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  139.59.159.0     |  2021-03-21 05:22:44  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  159.203.112.68   |  2021-03-19 04:49:14  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  159.89.37.194    |  2021-03-15 23:24:37  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  162.243.15.192   |  2021-03-21 02:53:20  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  206.189.225.21   |  2021-03-18 15:46:17  |  sipinvitation
14576        |  HOSTING-SOLUTIONS               |  162.244.33.100   |  2021-03-21 02:43:21  |  sipinvitation
14576        |  HOSTING-SOLUTIONS               |  204.155.30.4     |  2021-03-14 14:09:11  |  sipinvitation
14576        |  HOSTING-SOLUTIONS               |  204.155.30.40    |  2021-03-20 16:59:18  |  sipinvitation
16276        |  OVH OVH SAS                     |  198.50.157.19    |  2021-03-21 01:32:05  |  sipinvitation
16276        |  OVH OVH SAS                     |  217.182.198.219  |  2021-03-17 20:29:17  |  sipinvitation
16276        |  OVH OVH SAS                     |  217.182.199.129  |  2021-03-17 02:28:14  |  sipinvitation
16276        |  OVH OVH SAS                     |  217.182.199.5    |  2021-03-17 02:28:21  |  sipinvitation
16276        |  OVH OVH SAS                     |  5.135.142.90     |  2021-03-20 23:41:57  |  sipinvitation
16276        |  OVH OVH SAS                     |  51.195.229.20    |  2021-03-16 06:52:03  |  sipinvitation
16276        |  OVH OVH SAS                     |  51.89.157.122    |  2021-03-19 04:43:50  |  sipinvitation
16276        |  OVH OVH SAS                     |  54.36.131.232    |  2021-03-14 14:25:03  |  sipinvitation
18403        |  FPT-AS-AP The Corporation for   |  118.69.198.80    |  2021-03-18 02:15:45  |  sipinvitation
20473        |  AS-CHOOPA                       |  45.77.53.188     |  2021-03-20 23:43:51  |  sipinvitation
20860        |  IOMART-AS IOMART CLOUD SERVICE  |  188.227.186.13   |  2021-03-15 10:34:22  |  sipinvitation
23033        |  WOW                             |  216.244.76.90    |  2021-03-21 05:58:57  |  sipinvitation
26496        |  AS-26496-GO-DADDY-COM-LLC       |  148.72.23.252    |  2021-03-15 18:45:45  |  sipinvitation
26496        |  AS-26496-GO-DADDY-COM-LLC       |  198.12.226.133   |  2021-03-16 13:17:49  |  sipinvitation
29791        |  VOXEL-DOT-NET                   |  72.251.228.101   |  2021-03-17 11:06:56  |  sipinvitation
30083        |  AS-30083-GO-DADDY-COM-LLC       |  207.38.89.173    |  2021-03-14 21:38:49  |  sipinvitation
31034        |  ARUBA-ASN Aruba S.p.A.          |  80.211.149.213   |  2021-03-18 03:01:43  |  sipinvitation
40021        |  CONTABO                         |  207.244.228.225  |  2021-03-16 01:04:41  |  sipinvitation
46562        |  PERFORMIVE                      |  107.181.164.95   |  2021-03-17 12:56:21  |  sipinvitation
46562        |  PERFORMIVE                      |  107.181.166.148  |  2021-03-21 04:52:48  |  sipinvitation
46562        |  PERFORMIVE                      |  107.181.166.217  |  2021-03-18 17:31:57  |  sipinvitation
46664        |  VDI-NETWORK                     |  23.146.241.149   |  2021-03-18 07:03:29  |  sipinvitation
46664        |  VDI-NETWORK                     |  23.146.242.83    |  2021-03-14 09:12:59  |  sipinvitation
46664        |  VDI-NETWORK                     |  23.148.145.233   |  2021-03-21 05:45:07  |  sipinvitation
46664        |  VDI-NETWORK                     |  23.148.145.28    |  2021-03-20 20:46:20  |  sipinvitation
47890        |  UNMANAGED-DEDICATED-SERVERS UN  |  193.46.255.17    |  2021-03-19 10:00:00  |  sipinvitation
47890        |  UNMANAGED-DEDICATED-SERVERS UN  |  193.46.255.23    |  2021-03-16 00:43:00  |  sipinvitation
47890        |  UNMANAGED-DEDICATED-SERVERS UN  |  193.46.255.44    |  2021-03-21 05:57:00  |  sipinvitation
47890        |  UNMANAGED-DEDICATED-SERVERS UN  |  193.46.255.58    |  2021-03-18 02:34:29  |  sipinvitation
47890        |  UNMANAGED-DEDICATED-SERVERS UN  |  193.46.255.66    |  2021-03-21 04:56:38  |  sipinvitation
49870        |  AS49870-BV Alsycon B.V.         |  89.190.156.31    |  2021-03-15 03:45:19  |  sipinvitation
51167        |  CONTABO Contabo GmbH            |  144.91.113.15    |  2021-03-16 23:08:04  |  sipinvitation
51167        |  CONTABO Contabo GmbH            |  173.212.213.248  |  2021-03-20 15:53:28  |  sipinvitation
56493        |  DLINE-AS Dream Line OOO         |  91.224.206.27    |  2021-03-16 13:42:35  |  sipinvitation
60781        |  LEASEWEB-NL-AMS-01 LeaseWeb Ne  |  212.7.204.176    |  2021-03-15 20:21:04  |  sipinvitation
201814       |  PL-SKYTECH-AS Meverywhere sp.   |  185.16.38.110    |  2021-03-16 03:50:15  |  sipinvitation
201814       |  PL-SKYTECH-AS Meverywhere sp.   |  185.16.38.115    |  2021-03-16 03:19:48  |  sipinvitation
204490       |  ASKONTEL Kontel LLC             |  185.186.142.117  |  2021-03-19 20:07:21  |  sipinvitation
204490       |  ASKONTEL Kontel LLC             |  188.130.139.149  |  2021-03-21 01:25:49  |  sipinvitation
204490       |  ASKONTEL Kontel LLC             |  188.130.139.41   |  2021-03-21 00:29:17  |  sipinvitation
208951       |  ITGLOBAL-NL IT-GRAD NL B.V.     |  188.227.85.55    |  2021-03-16 03:57:06  |  sipinvitation
209605       |  hostbaltic UAB Host Baltic      |  141.98.10.179    |  2021-03-15 18:27:26  |  sipinvitation
213371       |  SQUITTER-NETWORKS ABC Consulta  |  37.49.229.140    |  2021-03-20 03:30:15  |  sipinvitation
213371       |  SQUITTER-NETWORKS ABC Consulta  |  37.49.229.213    |  2021-03-16 10:34:44  |  sipinvitation
327934       |  Tunisie-Telecom                 |  197.5.145.14     |  2021-03-20 17:00:02  |  sipinvitation
398108       |  GO-DADDY-COM-LLC                |  92.204.135.239   |  2021-03-21 01:42:07  |  sipinvitation
#
# Statistics
#        ASNs: 32
#   Addresses: 78
